"Year","Trade.Flow","Reporter","Commodity.Code","Trade.Value..US..","Group"
2014,"Exports","Colombia",805,49,"Остальные страны"
2014,"Exports","Chile",805,139536,"Остальные страны"
2014,"Exports","Chile",805,33600,"Остальные страны"
2014,"Exports","Chile",805,28798,"Остальные страны"
2014,"Exports","India",805,35846,"Остальные страны"
2014,"Exports","Portugal",805,64274,"Остальные страны"
2014,"Exports","Thailand",805,9,"Остальные страны"
2014,"Exports","Tunisia",805,118118,"Остальные страны"
2014,"Exports","Thailand",805,5179,"Остальные страны"
2014,"Exports","Tunisia",805,879,"Остальные страны"
2014,"Imports","Turkey",805,72785,"Остальные страны"
2014,"Exports","Tunisia",805,829,"Остальные страны"
2014,"Exports","France",805,75432,"Остальные страны"
2014,"Exports","Georgia",805,6291,"Остальные страны"
2014,"Exports","Thailand",805,3408,"Остальные страны"
2014,"Exports","Netherlands",805,112443,"Остальные страны"
2014,"Exports","France",805,136962,"Остальные страны"
2014,"Exports","Georgia",805,8784,"Остальные страны"
2014,"Exports","Turkey",805,6965,"Остальные страны"
2014,"Exports","Thailand",805,5296,"Остальные страны"
2014,"Exports","Tunisia",805,948,"Остальные страны"
2014,"Exports","Thailand",805,3746,"Остальные страны"
2014,"Imports","Turkey",805,32816,"Остальные страны"
2014,"Exports","Netherlands",805,94148,"Остальные страны"
2014,"Exports","South Africa",805,20408,"Остальные страны"
2014,"Exports","Japan",805,7535,"Остальные страны"
2014,"Imports","South Africa",805,29150,"Остальные страны"
2014,"Exports","Belgium",805,165894,"Остальные страны"
2014,"Re-exports","United States of America",805,22400,"Остальные страны"
2014,"Exports","Belgium",805,54665,"Остальные страны"
2014,"Exports","United States of America",805,159089,"Остальные страны"
2014,"Exports","United States of America",805,95571,"Остальные страны"
2014,"Exports","Bolivia",805,144362,"Остальные страны"
2014,"Exports","United States of America",805,28000,"Остальные страны"
2014,"Exports","United States of America",805,59787,"Остальные страны"
2014,"Exports","Belgium",805,283287,"Остальные страны"
2014,"Exports","Serbia",805,14526,"Остальные страны"
2014,"Exports","Belgium",805,189993,"Остальные страны"
2014,"Exports","Belgium",805,301974,"Остальные страны"
2014,"Exports","Belgium",805,126923,"Остальные страны"
2014,"Exports","Serbia",805,15130,"Остальные страны"
2014,"Exports","United States of America",805,362341,"Остальные страны"
2014,"Exports","Belgium",805,71648,"Остальные страны"
2014,"Exports","Bolivia",805,76962,"Остальные страны"
2014,"Exports","Bolivia",805,221676,"Остальные страны"
2014,"Exports","Belgium",805,61768,"Остальные страны"
2014,"Exports","Finland",805,1179,"Остальные страны"
2014,"Exports","Finland",805,3425,"Остальные страны"
2014,"Exports","Finland",805,2585,"Остальные страны"
2014,"Exports","Swaziland",805,12297,"Остальные страны"
2014,"Exports","Spain",805,245868,"Остальные страны"
2014,"Exports","Spain",805,155624,"Остальные страны"
2014,"Exports","Ecuador",805,847,"Остальные страны"
2014,"Exports","Estonia",805,1955,"Остальные страны"
2014,"Exports","Finland",805,1091,"Остальные страны"
2014,"Exports","Swaziland",805,15710,"Остальные страны"
2014,"Exports","Finland",805,4283,"Остальные страны"
2014,"Exports","Mexico",805,234311,"Остальные страны"
2014,"Exports","Mexico",805,288574,"Остальные страны"
2014,"Exports","Swaziland",805,441786,"Остальные страны"
2014,"Exports","Swaziland",805,5018,"Остальные страны"
2014,"Exports","Finland",805,4637,"Остальные страны"
2014,"Exports","Italy",805,201061,"Остальные страны"
2014,"Exports","Cyprus",805,93126,"Остальные страны"
2014,"Exports","Cyprus",805,294903,"Остальные страны"
2014,"Exports","Czech Rep.",805,8,"Остальные страны"
2014,"Exports","Italy",805,75281,"Остальные страны"
2014,"Exports","Italy",805,163419,"Остальные страны"
2014,"Exports","Israel",805,345000,"Остальные страны"
2014,"Exports","Czech Rep.",805,8,"Остальные страны"
2014,"Exports","Italy",805,5283,"Остальные страны"
2014,"Exports","Czech Rep.",805,11,"Остальные страны"
2014,"Exports","Czech Rep.",805,3585,"Остальные страны"
2014,"Exports","Brazil",805,37145,"Остальные страны"
2014,"Exports","Zimbabwe",805,5111,"Остальные страны"
2014,"Imports","EU-28",805,861,"Остальные страны"
2014,"Imports","Lithuania",805,28570,"Остальные страны"
2014,"Imports","Lithuania",805,5550,"Остальные страны"
2014,"Imports","Lithuania",805,1333,"Остальные страны"
2014,"Imports","Lithuania",805,4865,"Остальные страны"
2014,"Exports","Brazil",805,18569,"Остальные страны"
2014,"Imports","EU-28",805,5555,"Остальные страны"
2014,"Imports","Lithuania",805,859,"Остальные страны"
2014,"Exports","Brazil",805,152085,"Остальные страны"
2014,"Exports","Lithuania",805,424765,"Остальные страны"
2014,"Exports","Brazil",805,37388,"Остальные страны"
2014,"Exports","Brazil",805,18783,"Остальные страны"
2014,"Imports","Lithuania",805,582,"Остальные страны"
2014,"Exports","Brazil",805,32640,"Остальные страны"
2014,"Exports","Brazil",805,18474,"Остальные страны"
2014,"Imports","Lithuania",805,1285,"Остальные страны"
2014,"Exports","Thailand",805,2311,"Остальные страны"
2014,"Exports","Thailand",805,4893,"Остальные страны"
2014,"Exports","France",805,117680,"Остальные страны"
2014,"Exports","Georgia",805,214703,"Остальные страны"
2014,"Exports","Turkey",805,75007,"Остальные страны"
2014,"Exports","France",805,16607,"Остальные страны"
2014,"Exports","Thailand",805,2590,"Остальные страны"
2014,"Exports","Turkey",805,7070,"Остальные страны"
2014,"Exports","Swaziland",805,106173,"Остальные страны"
2014,"Exports","Swaziland",805,268183,"Остальные страны"
2014,"Exports","Germany",805,817,"Остальные страны"
2014,"Exports","Australia",805,332523,"Остальные страны"
2014,"Exports","Germany",805,24933,"Остальные страны"
2014,"Exports","Australia",805,22262,"Остальные страны"
2014,"Exports","Argentina",805,251524,"Остальные страны"
2014,"Exports","Australia",805,22924,"Остальные страны"
2014,"Exports","Germany",805,13080,"Остальные страны"
2014,"Exports","Germany",805,820,"Остальные страны"
2014,"Exports","Germany",805,1382,"Остальные страны"
2014,"Exports","Poland",805,10524,"Остальные страны"
2014,"Exports","Greece",805,12018,"Остальные страны"
2014,"Exports","Poland",805,498437,"Остальные страны"
2014,"Exports","Poland",805,95225,"Остальные страны"
2014,"Exports","Peru",805,358874,"Остальные страны"
2014,"Exports","Greece",805,35622,"Остальные страны"
2014,"Exports","Peru",805,117021,"Остальные страны"
2014,"Exports","Greece",805,352851,"Остальные страны"
2014,"Exports","Poland",805,415494,"Остальные страны"
2014,"Exports","Pakistan",805,137230,"Остальные страны"
2014,"Exports","Uruguay",805,279756,"Остальные страны"
2014,"Exports","Greece",805,18174,"Остальные страны"
2014,"Exports","Poland",805,339401,"Остальные страны"
2014,"Exports","Greece",805,14470,"Остальные страны"
2014,"Exports","Peru",805,467956,"Остальные страны"
2014,"Exports","Greece",805,382826,"Остальные страны"
2014,"Exports","Greece",805,360388,"Остальные страны"
2014,"Exports","Netherlands",805,216731,"Остальные страны"
2014,"Exports","Bulgaria",805,14163,"Остальные страны"
2014,"Exports","Netherlands",805,94652,"Остальные страны"
2014,"Exports","Netherlands",805,170072,"Остальные страны"
2014,"Exports","Mozambique",805,21720,"Остальные страны"
2014,"Exports","Montenegro",805,9887,"Остальные страны"
2014,"Exports","Poland",805,16017,"Остальные страны"
2014,"Exports","Greece",805,294530,"Остальные страны"
2014,"Exports","Peru",805,416641,"Остальные страны"
2014,"Exports","Uruguay",805,235399,"Остальные страны"
2014,"Exports","Poland",805,177496,"Остальные страны"
2014,"Imports","Greece",805,24280,"Остальные страны"
2014,"Exports","Latvia",805,33851,"Остальные страны"
2014,"Imports","EU-28",805,28511,"Остальные страны"
2014,"Exports","Latvia",805,418,"Остальные страны"
2014,"Imports","EU-28",805,5279,"Остальные страны"
2014,"Exports","Latvia",805,40245,"Остальные страны"
2014,"Imports","EU-28",805,1334,"Остальные страны"
2014,"Imports","EU-28",805,24861,"Остальные страны"
2014,"Exports","Egypt",805,20775,"Остальные страны"
2014,"Imports","Latvia",805,418,"Остальные страны"
2014,"Imports","EU-28",805,1282,"Остальные страны"
2014,"Exports","Latvia",805,11483,"Остальные страны"
2014,"Exports","Egypt",805,21399,"Остальные страны"
2014,"Exports","Egypt",805,11200,"Остальные страны"
2014,"Exports","Montenegro",805,11098,"Остальные страны"
2014,"Exports","Netherlands",805,398923,"Остальные страны"
2014,"Exports","Bulgaria",805,29044,"Остальные страны"
2015,"Exports","South Africa",805,111594,"Остальные страны"
2015,"Exports","South Africa",805,63641,"Остальные страны"
2015,"Imports","South Africa",805,8536,"Остальные страны"
2015,"Exports","Lithuania",805,477142,"Остальные страны"
2015,"Exports","Lithuania",805,296639,"Остальные страны"
2015,"Exports","Lithuania",805,155234,"Остальные страны"
2015,"Exports","Lithuania",805,156227,"Остальные страны"
2015,"Exports","Lithuania",805,266423,"Остальные страны"
2015,"Exports","Lithuania",805,136397,"Остальные страны"
2015,"Exports","Lithuania",805,120566,"Остальные страны"
2015,"Exports","Lithuania",805,215319,"Остальные страны"
2015,"Exports","Czech Rep.",805,111,"Остальные страны"
2015,"Exports","Japan",805,1982,"Остальные страны"
2015,"Exports","Czech Rep.",805,75,"Остальные страны"
2015,"Exports","Czech Rep.",805,60,"Остальные страны"
2015,"Exports","Czech Rep.",805,110,"Остальные страны"
2015,"Exports","Czech Rep.",805,111,"Остальные страны"
2015,"Exports","Czech Rep.",805,110,"Остальные страны"
2015,"Exports","Czech Rep.",805,48,"Остальные страны"
2015,"Exports","Czech Rep.",805,112,"Остальные страны"
2015,"Exports","Czech Rep.",805,47,"Остальные страны"
2015,"Exports","Japan",805,2657,"Остальные страны"
2015,"Exports","Czech Rep.",805,24,"Остальные страны"
2015,"Exports","Swaziland",805,74835,"Остальные страны"
2015,"Exports","Swaziland",805,1218,"Остальные страны"
2015,"Exports","Swaziland",805,80406,"Остальные страны"
2015,"Exports","Swaziland",805,298524,"Остальные страны"
2015,"Exports","Swaziland",805,73326,"Остальные страны"
2015,"Exports","Georgia",805,72268,"Остальные страны"
2015,"Exports","Swaziland",805,54474,"Остальные страны"
2015,"Exports","Swaziland",805,21075,"Остальные страны"
2015,"Exports","Mexico",805,114767,"Остальные страны"
2015,"Exports","Estonia",805,826,"Остальные страны"
2015,"Exports","Mexico",805,52786,"Остальные страны"
2015,"Exports","Estonia",805,2064,"Остальные страны"
2015,"Exports","Estonia",805,496,"Остальные страны"
2015,"Exports","Estonia",805,470,"Остальные страны"
2015,"Exports","Estonia",805,1453,"Остальные страны"
2015,"Exports","Estonia",805,2634,"Остальные страны"
2015,"Exports","Mexico",805,21401,"Остальные страны"
2015,"Exports","Estonia",805,2086,"Остальные страны"
2015,"Exports","Mexico",805,268104,"Остальные страны"
2015,"Exports","Estonia",805,563,"Остальные страны"
2015,"Exports","Estonia",805,245,"Остальные страны"
2015,"Exports","Mexico",805,54284,"Остальные страны"
2015,"Exports","Belgium",805,11579,"Остальные страны"
2015,"Exports","Belgium",805,171992,"Остальные страны"
2015,"Imports","Turkey",805,14934,"Остальные страны"
2015,"Exports","Belgium",805,2100,"Остальные страны"
2015,"Imports","Turkey",805,439059,"Остальные страны"
2015,"Exports","Bolivia",805,19614,"Остальные страны"
2015,"Exports","Bolivia",805,491708,"Остальные страны"
2015,"Exports","Thailand",805,310,"Остальные страны"
2015,"Exports","Thailand",805,235,"Остальные страны"
2015,"Exports","Thailand",805,161,"Остальные страны"
2015,"Exports","Thailand",805,264,"Остальные страны"
2015,"Exports","Belgium",805,18978,"Остальные страны"
2015,"Imports","China, Hong Kong SAR",805,34415,"Остальные страны"
2015,"Exports","Thailand",805,127,"Остальные страны"
2015,"Exports","Thailand",805,1499,"Остальные страны"
2015,"Exports","Thailand",805,709,"Остальные страны"
2015,"Exports","Thailand",805,1201,"Остальные страны"
2015,"Exports","Bolivia",805,65523,"Остальные страны"
2015,"Exports","Turkey",805,218723,"Остальные страны"
2015,"Exports","Bolivia",805,37046,"Остальные страны"
2015,"Exports","Thailand",805,1490,"Остальные страны"
2015,"Exports","Bolivia",805,78730,"Остальные страны"
2015,"Exports","Thailand",805,2063,"Остальные страны"
2015,"Exports","",805,1490,"Остальные страны"
2015,"Exports","Brazil",805,30464,"Остальные страны"
2015,"Exports","",805,5644,"Остальные страны"
2015,"Exports","",805,3208,"Остальные страны"
2015,"Exports","",805,264,"Остальные страны"
2015,"Exports","",805,23661,"Остальные страны"
2015,"Exports","Brazil",805,63100,"Остальные страны"
2015,"Exports","",805,59333,"Остальные страны"
2015,"Exports","Brazil",805,48136,"Остальные страны"
2015,"Exports","Brazil",805,32736,"Остальные страны"
2015,"Exports","Brazil",805,94625,"Остальные страны"
2015,"Exports","Brazil",805,24480,"Остальные страны"
2015,"Exports","Brazil",805,53344,"Остальные страны"
2015,"Exports","Brazil",805,48576,"Остальные страны"
2015,"Exports","",805,37808,"Остальные страны"
2015,"Exports","Serbia",805,28326,"Остальные страны"
2015,"Exports","",805,53281,"Остальные страны"
2015,"Exports","Brazil",805,42080,"Остальные страны"
2015,"Exports","",805,310,"Остальные страны"
2015,"Exports","",805,1325,"Остальные страны"
2015,"Exports","",805,46053,"Остальные страны"
2015,"Exports","Brazil",805,35360,"Остальные страны"
2015,"Exports","Peru",805,123552,"Остальные страны"
2015,"Exports","Peru",805,388935,"Остальные страны"
2015,"Exports","Peru",805,364288,"Остальные страны"
2015,"Exports","Egypt",805,117111,"Остальные страны"
2015,"Imports","Netherlands",805,642,"Остальные страны"
2015,"Imports","Netherlands",805,102,"Остальные страны"
2015,"Exports","Georgia",805,8325,"Остальные страны"
2015,"Exports","Argentina",805,71568,"Остальные страны"
2015,"Imports","Netherlands",805,2,"Остальные страны"
2015,"Imports","Egypt",805,7232,"Остальные страны"
2015,"Exports","TFYR of Macedonia",805,9223,"Остальные страны"
2015,"Imports","Netherlands",805,17,"Остальные страны"
2015,"Imports","Netherlands",805,4,"Остальные страны"
2015,"Imports","Netherlands",805,174,"Остальные страны"
2015,"Imports","Netherlands",805,5,"Остальные страны"
2015,"Exports","Israel",805,25000,"Остальные страны"
2015,"Exports","Israel",805,48000,"Остальные страны"
2015,"Exports","India",805,192062,"Остальные страны"
2015,"Exports","Israel",805,22000,"Остальные страны"
2015,"Exports","India",805,5,"Остальные страны"
2015,"Exports","Morocco",805,29681,"Остальные страны"
2015,"Exports","Morocco",805,305996,"Остальные страны"
2015,"Imports","Netherlands",805,69,"Остальные страны"
2015,"Imports","Netherlands",805,39,"Остальные страны"
2015,"Imports","Netherlands",805,84,"Остальные страны"
2015,"Exports","Netherlands",805,486183,"Остальные страны"
2015,"Imports","Netherlands",805,194,"Остальные страны"
2015,"Imports","Netherlands",805,718,"Остальные страны"
2015,"Exports","Latvia",805,18366,"Остальные страны"
2015,"Imports","Turkey",805,359700,"Остальные страны"
2015,"Exports","Rep. of Korea",805,266566,"Остальные страны"
2015,"Exports","Rep. of Korea",805,68169,"Остальные страны"
2015,"Exports","Rep. of Korea",805,1161,"Остальные страны"
2016,"Exports","Czech Rep.",805,49,"Остальные страны"
2016,"Exports","Czech Rep.",805,108,"Остальные страны"
2016,"Exports","Czech Rep.",805,49,"Остальные страны"
2016,"Exports","Swaziland",805,25008,"Остальные страны"
2016,"Exports","Swaziland",805,68950,"Остальные страны"
2016,"Exports","Norway",805,282,"Остальные страны"
2016,"Exports","Swaziland",805,126574,"Остальные страны"
2016,"Exports","Swaziland",805,105157,"Остальные страны"
2016,"Exports","Swaziland",805,78883,"Остальные страны"
2016,"Exports","Swaziland",805,71531,"Остальные страны"
2016,"Exports","Swaziland",805,125470,"Остальные страны"
2016,"Exports","Norway",805,517,"Остальные страны"
2016,"Exports","Spain",805,25,"Остальные страны"
2016,"Exports","",805,2961,"Остальные страны"
2016,"Exports","",805,614,"Остальные страны"
2016,"Exports","Chile",805,50586,"Остальные страны"
2016,"Exports","India",805,128232,"Остальные страны"
2016,"Exports","",805,507,"Остальные страны"
2016,"Exports","",805,4568,"Остальные страны"
2016,"Exports","",805,2023,"Остальные страны"
2016,"Exports","",805,1957,"Остальные страны"
2016,"Exports","",805,447,"Остальные страны"
2016,"Exports","",805,1054,"Остальные страны"
2016,"Exports","India",805,13202,"Остальные страны"
2016,"Exports","",805,2603,"Остальные страны"
2016,"Exports","Uruguay",805,186110,"Остальные страны"
2016,"Exports","Singapore",805,117,"Остальные страны"
2016,"Exports","",805,775,"Остальные страны"
2016,"Exports","",805,612,"Остальные страны"
2016,"Exports","India",805,158749,"Остальные страны"
2016,"Exports","",805,608,"Остальные страны"
2016,"Exports","Belgium",805,79103,"Остальные страны"
2016,"Exports","Belgium",805,46934,"Остальные страны"
2016,"Exports","Belgium",805,89274,"Остальные страны"
2016,"Exports","Belgium",805,93391,"Остальные страны"
2016,"Exports","Belgium",805,72492,"Остальные страны"
2016,"Exports","Peru",805,168199,"Остальные страны"
2016,"Exports","Belgium",805,15635,"Остальные страны"
2016,"Exports","Bolivia",805,39310,"Остальные страны"
2016,"Exports","Peru",805,60614,"Остальные страны"
2016,"Exports","Belgium",805,16106,"Остальные страны"
2016,"Exports","Belgium",805,117086,"Остальные страны"
2016,"Exports","Belgium",805,228460,"Остальные страны"
2016,"Exports","Belgium",805,26674,"Остальные страны"
2016,"Exports","Belgium",805,62263,"Остальные страны"
2016,"Exports","Bolivia",805,24775,"Остальные страны"
2016,"Exports","Bolivia",805,74325,"Остальные страны"
2016,"Exports","Belgium",805,56204,"Остальные страны"
2016,"Exports","Mexico",805,39972,"Остальные страны"
2016,"Exports","Mexico",805,60706,"Остальные страны"
2016,"Imports","Mongolia",805,154,"Остальные страны"
2016,"Imports","Mongolia",805,578,"Остальные страны"
2016,"Exports","Mexico",805,278727,"Остальные страны"
2016,"Imports","Mongolia",805,1295,"Остальные страны"
2016,"Exports","Mexico",805,103722,"Остальные страны"
2016,"Exports","Mexico",805,285937,"Остальные страны"
2016,"Imports","Mongolia",805,196,"Остальные страны"
2016,"Imports","Mongolia",805,757,"Остальные страны"
2016,"Imports","Mongolia",805,388,"Остальные страны"
2016,"Exports","Egypt",805,101248,"Остальные страны"
2016,"Imports","Egypt",805,8713,"Остальные страны"
2016,"Exports","Netherlands",805,417854,"Остальные страны"
2016,"Exports","Egypt",805,248584,"Остальные страны"
2016,"Exports","Netherlands",805,319353,"Остальные страны"
2016,"Exports","Netherlands",805,467045,"Остальные страны"
2016,"Exports","Egypt",805,487132,"Остальные страны"
2016,"Exports","Netherlands",805,320338,"Остальные страны"
2016,"Exports","Egypt",805,1985,"Остальные страны"
2016,"Exports","Czech Rep.",805,16,"Остальные страны"
2016,"Exports","Turkey",805,63940,"Остальные страны"
2016,"Imports","Turkey",805,10429,"Остальные страны"
2016,"Imports","Turkey",805,297038,"Остальные страны"
2016,"Exports","Turkey",805,10220,"Остальные страны"
2016,"Exports","Israel",805,26000,"Остальные страны"
2016,"Exports","Israel",805,104000,"Остальные страны"
2016,"Imports","EU-28",805,1370,"Остальные страны"
2016,"Exports","Israel",805,429000,"Остальные страны"
2016,"Imports","EU-28",805,1350,"Остальные страны"
2016,"Exports","Brazil",805,263949,"Остальные страны"
2016,"Exports","Brazil",805,85615,"Остальные страны"
2016,"Exports","Brazil",805,46215,"Остальные страны"
2016,"Exports","Brazil",805,44608,"Остальные страны"
2016,"Exports","Japan",805,4340,"Остальные страны"
2016,"Exports","Brazil",805,83440,"Остальные страны"
2016,"Exports","Brazil",805,53352,"Остальные страны"
2016,"Exports","Brazil",805,121018,"Остальные страны"
2016,"Exports","Brazil",805,64400,"Остальные страны"
2016,"Exports","South Africa",805,127412,"Остальные страны"
2016,"Exports","Brazil",805,83952,"Остальные страны"
2016,"Exports","Lithuania",805,220324,"Остальные страны"
2016,"Exports","Lithuania",805,101313,"Остальные страны"
2016,"Exports","Lithuania",805,142817,"Остальные страны"
2016,"Exports","Lithuania",805,322685,"Остальные страны"
2016,"Imports","Lithuania",805,1370,"Остальные страны"
2016,"Exports","Lithuania",805,350629,"Остальные страны"
2016,"Exports","Lithuania",805,212677,"Остальные страны"
2016,"Exports","Argentina",805,22400,"Остальные страны"
2016,"Exports","Georgia",805,54861,"Остальные страны"
2016,"Exports","Thailand",805,912,"Остальные страны"
2016,"Exports","Thailand",805,2603,"Остальные страны"
2016,"Re-exports","Georgia",805,29701,"Остальные страны"
2016,"Exports","Georgia",805,77353,"Остальные страны"
2016,"Exports","Thailand",805,2639,"Остальные страны"
2016,"Exports","Georgia",805,406393,"Остальные страны"
2016,"Re-imports","Georgia",805,12080,"Остальные страны"
2016,"Re-exports","Georgia",805,53471,"Остальные страны"
2016,"Exports","Argentina",805,63798,"Остальные страны"
2016,"Re-imports","Georgia",805,65510,"Остальные страны"
2016,"Exports","Thailand",805,612,"Остальные страны"
2016,"Re-imports","Georgia",805,760,"Остальные страны"
2016,"Exports","Thailand",805,1054,"Остальные страны"
2016,"Exports","Thailand",805,608,"Остальные страны"
2016,"Imports","Georgia",805,4484,"Остальные страны"
2016,"Exports","Thailand",805,1518,"Остальные страны"
2016,"Exports","Georgia",805,183963,"Остальные страны"
2016,"Exports","Thailand",805,2961,"Остальные страны"
2016,"Exports","Georgia",805,6755,"Остальные страны"
2016,"Exports","Lithuania",805,129775,"Остальные страны"
2016,"Exports","Lithuania",805,322600,"Остальные страны"
2016,"Exports","Thailand",805,507,"Остальные страны"
2016,"Exports","Georgia",805,3300,"Остальные страны"
2016,"Exports","Thailand",805,447,"Остальные страны"
2016,"Exports","Thailand",805,614,"Остальные страны"
2016,"Exports","Rep. of Korea",805,230674,"Остальные страны"
2016,"Exports","Rep. of Korea",805,3135,"Остальные страны"
2016,"Exports","Rep. of Korea",805,102748,"Остальные страны"
2016,"Imports","Turkey",805,113712,"Остальные страны"
2016,"Imports","Turkey",805,73156,"Остальные страны"
2016,"Imports","Turkey",805,36783,"Остальные страны"
2017,"Exports","New Zealand",805,36951,"Остальные страны"
2017,"Exports","Cyprus",805,22878,"Остальные страны"
2017,"Exports","New Zealand",805,34119,"Остальные страны"
2017,"Exports","Norway",805,21402,"Остальные страны"
2017,"Exports","",805,9814,"Остальные страны"
2017,"Exports","",805,12899,"Остальные страны"
2017,"Exports","",805,74706,"Остальные страны"
2017,"Exports","",805,3316,"Остальные страны"
2017,"Exports","Lithuania",805,367937,"Остальные страны"
2017,"Exports","Lithuania",805,146180,"Остальные страны"
2017,"Exports","Lithuania",805,281133,"Остальные страны"
2017,"Exports","",805,18639,"Остальные страны"
2017,"Exports","Lithuania",805,126190,"Остальные страны"
2017,"Exports","",805,12241,"Остальные страны"
2017,"Exports","Lithuania",805,221024,"Остальные страны"
2017,"Exports","Lithuania",805,128853,"Остальные страны"
2017,"Exports","Estonia",805,64,"Остальные страны"
2017,"Exports","",805,41023,"Остальные страны"
2017,"Exports","",805,42065,"Остальные страны"
2017,"Exports","",805,44295,"Остальные страны"
2017,"Exports","Lithuania",805,262411,"Остальные страны"
2017,"Exports","",805,6180,"Остальные страны"
2017,"Exports","Lithuania",805,331136,"Остальные страны"
2017,"Exports","Swaziland",805,18261,"Остальные страны"
2017,"Exports","Swaziland",805,109081,"Остальные страны"
2017,"Exports","Swaziland",805,8425,"Остальные страны"
2017,"Exports","Swaziland",805,20183,"Остальные страны"
2017,"Exports","Spain",805,15574,"Остальные страны"
2017,"Exports","Swaziland",805,9715,"Остальные страны"
2017,"Exports","Swaziland",805,16018,"Остальные страны"
2017,"Exports","Swaziland",805,31875,"Остальные страны"
2017,"Exports","Swaziland",805,45746,"Остальные страны"
2017,"Exports","Rep. of Korea",805,27905,"Остальные страны"
2017,"Exports","South Africa",805,171209,"Остальные страны"
2017,"Exports","Rep. of Korea",805,23760,"Остальные страны"
2017,"Exports","Brazil",805,117770,"Остальные страны"
2017,"Exports","Rep. of Korea",805,152,"Остальные страны"
2017,"Exports","Rep. of Korea",805,94710,"Остальные страны"
2017,"Exports","Brazil",805,59487,"Остальные страны"
2017,"Exports","Rep. of Korea",805,7043,"Остальные страны"
2017,"Exports","Brazil",805,109210,"Остальные страны"
2017,"Exports","Brazil",805,65482,"Остальные страны"
2017,"Exports","Rep. of Korea",805,248887,"Остальные страны"
2017,"Exports","Brazil",805,154252,"Остальные страны"
2017,"Exports","Bolivia",805,121425,"Остальные страны"
2017,"Exports","Belgium",805,196477,"Остальные страны"
2017,"Exports","Belgium",805,145977,"Остальные страны"
2017,"Exports","Belgium",805,132022,"Остальные страны"
2017,"Exports","Bolivia",805,255710,"Остальные страны"
2017,"Exports","Belgium",805,128453,"Остальные страны"
2017,"Exports","Belgium",805,121452,"Остальные страны"
2017,"Exports","Turkey",805,121222,"Остальные страны"
2017,"Exports","Belgium",805,21049,"Остальные страны"
2017,"Exports","Belgium",805,292840,"Остальные страны"
2017,"Exports","Belgium",805,32155,"Остальные страны"
2017,"Exports","Belgium",805,105649,"Остальные страны"
2017,"Exports","Belgium",805,48392,"Остальные страны"
2017,"Imports","Belgium",805,3540,"Остальные страны"
2017,"Exports","Belgium",805,91332,"Остальные страны"
2017,"Exports","Bosnia Herzegovina",805,1,"Остальные страны"
2017,"Exports","Belgium",805,111314,"Остальные страны"
2017,"Imports","EU-28",805,143,"Остальные страны"
2017,"Exports","Netherlands",805,403624,"Остальные страны"
2017,"Exports","Egypt",805,26914,"Остальные страны"
2017,"Exports","Netherlands",805,448329,"Остальные страны"
2017,"Imports","EU-28",805,3545,"Остальные страны"
2017,"Exports","Netherlands",805,416490,"Остальные страны"
2017,"Exports","Egypt",805,45725,"Остальные страны"
2017,"Imports","Netherlands",805,6562,"Остальные страны"
2017,"Exports","Pakistan",805,9252,"Остальные страны"
2017,"Imports","Georgia",805,775,"Остальные страны"
2017,"Re-exports","Georgia",805,16200,"Остальные страны"
2017,"Re-exports","Georgia",805,23576,"Остальные страны"
2017,"Exports","Georgia",805,9635,"Остальные страны"
2017,"Exports","Georgia",805,39783,"Остальные страны"
2017,"Exports","Georgia",805,1920,"Остальные страны"
2017,"Exports","Georgia",805,111711,"Остальные страны"
2017,"Exports","Peru",805,445229,"Остальные страны"
2017,"Exports","Philippines",805,69694,"Остальные страны"
2017,"Exports","Peru",805,280239,"Остальные страны"
2017,"Re-imports","Georgia",805,775,"Остальные страны"
2017,"Re-exports","Georgia",805,9635,"Остальные страны"
2017,"Exports","Peru",805,66299,"Остальные страны"
2017,"Exports","Egypt",805,34141,"Остальные страны"
2017,"Exports","Netherlands",805,473881,"Остальные страны"
2017,"Exports","Czech Rep.",805,17,"Остальные страны"
2017,"Exports","Japan",805,2248,"Остальные страны"
2017,"Exports","Czech Rep.",805,16,"Остальные страны"
2017,"Exports","Japan",805,3612,"Остальные страны"
2017,"Exports","Czech Rep.",805,25,"Остальные страны"
2017,"Exports","Czech Rep.",805,16,"Остальные страны"
2017,"Exports","Czech Rep.",805,18,"Остальные страны"
2017,"Exports","Czech Rep.",805,20,"Остальные страны"
2017,"Exports","Czech Rep.",805,18,"Остальные страны"
2017,"Exports","Czech Rep.",805,23,"Остальные страны"
2017,"Exports","Czech Rep.",805,18,"Остальные страны"
2017,"Exports","Czech Rep.",805,22,"Остальные страны"
2017,"Exports","Czech Rep.",805,23,"Остальные страны"
2017,"Exports","Serbia",805,90124,"Остальные страны"
2017,"Exports","Serbia",805,44491,"Остальные страны"
2017,"Exports","Serbia",805,30540,"Остальные страны"
2017,"Imports","Mongolia",805,490,"Остальные страны"
2017,"Exports","Mexico",805,237090,"Остальные страны"
2017,"Imports","Mongolia",805,626,"Остальные страны"
2017,"Imports","Mongolia",805,634,"Остальные страны"
2017,"Imports","Mongolia",805,307,"Остальные страны"
2017,"Exports","Mexico",805,93561,"Остальные страны"
2017,"Exports","Mexico",805,71311,"Остальные страны"
2017,"Imports","Mongolia",805,328,"Остальные страны"
2017,"Imports","Mongolia",805,266,"Остальные страны"
